english,german,similarity
"In addition, we are subject to the NYSE corporate gover- nance standards.",Außerdem unterliegen wir den Corporate-Governance- Standards der NYSE.,0.947341799736023
These rules are only partially binding on foreign issuers.,Diese Regeln sind für ausländische Emittenten nur teilweise bindend.,0.9057756662368774
"Nevertheless, we are obliged to disclose the main differences between our own corporate governance and NYSE standards in short summary form.","Allerdings besteht die Pflicht, die wesentlichen Unterschiede zwischen der eige- nen Corporate Governance und den NYSE-Standards in Form einer kurzen Zusammenfassung offenzulegen.",0.9038164019584656
"On June 5, 2007 Mr. Peter Kossubek, member of the Supervisory Board of Allianz SE, sold 60 shares in Allianz SE at a price of € 171.87.","Juni 2007 hat Herr Peter Kossubek, Mitglied des Aufsichtsrats der Allianz SE, 60 Aktien der Allianz SE zum Stückpreis von 171,87 Euro verkauft.",0.9528223276138306
"On November 27, 2007 Dr. Wulf H. Bernotat, also a member of the Supervisory Board of Allianz SE, bought 500 shares in Allianz SE ata price of € 133.60.","November 2007 hat Herr Dr. Wulf H. Bernotat, eben- falls Mitglied des Aufsichtsrats der Allianz SE, 500 Aktien der Allianz SE zum Stückpreis von 133,60 Euro gekauft.",0.8908077478408813
The remuneration of the Board of Management is set by the Personnel Committee of the Supervisory Board.,Die Festlegung der Vorstandsvergütung erfolgt durch den Personalausschuss im Aufsichtsrat.,0.8898197412490845
These include financial targets set at Group or business division level as well as personal objectives.,Diese umfassen die ge- steckten Finanzziele auf Gruppenebene beziehungsweise auf der Ebene der einzelnen Geschäftsbereiche sowie per- sönliche Ziele.,0.8680751919746399
Performance against these goals is assessed at the end of the annual performance period with the amount of bonus payable depending on the extent to which the targets and objectives have been met.,"In welchem Ausmaß diese Ziele erreicht wurden, wird am Ende der jährlichen Leistungsperiode bestimmt und ist für die Höhe des zu zahlenden Bonus ausschlaggebend.",0.8791504502296448
For 2007 the target bonus amounts to 150.0 % of base salary.,Für 2007 beläuft sich der Ziel- bonus auf 150 Prozent der Grundvergütung.,0.8592079281806946
Plan participants are the Board of Management and approximately 100 top managers globally.,An den Plänen nehmen der Vorstand und rund 100 Top-Manager weltweit teil.,0.8713330626487732
Bonus payouts under the plan depend on the attainment of financial and strategic goals over the defined three-year performance period.,Die Bonuszahlungen im Rahmen des Plans hängen vom Erreichen von Finanz- und strategi- schen Zielen innerhalb der festgelegten Dreijahresperiode ab.,0.9449395537376404
The mid-term bonus is granted at the end of the defined three year performance period and the amount is based on the overall achievement for the three years.,"Der mittelfristige Bonus wird erst am Ende des dreijähri- gen Leistungszeitraums gewährt, wobei sich der Betrag aus der Zielerreichung insgesamt für die drei Jahre ergibt.",0.8746191263198853
"For the 2007 – 2009 plan, the target bonus amounts to approximately 128.0 % of base salary over the three-year performance period.",Das Bonusziel liegt für den Plan 2007–2009 bei rund 128 Prozent der Grundver- gütung innerhalb des dreijährigen Performancezeitraums.,0.9230688810348511
"This consists of virtual stock options, known as Stock Appreciation Rights (SAR) and virtual stock awards, known as Restricted Stock Units (RSU).","Im Rahmen dieses Programms werden virtuelle Stock Options, Stock Appreciation Rights (SAR) genannt, und virtuelle Stock Awards, sogenannte Restricted Stock Units (RSU), ausgegeben.",0.8807506561279297
"The SAR have a vesting period of two years and subject to the performance conditions mentioned below, they may be exercised during the following five years as set out in the rules of the plan.",Vorbehalt- lich der unten erwähnten Leistungsbedingungen können sie innerhalb der folgenden fünf Jahre den Regeln des Plans gemäß ausgeübt werden.,0.8569451570510864
"Allianz Group Annual Report 2007 Corporate Governance and Remuneration Report The following table sets out the total fixed remuneration, perquisites and annual bonus.","Geschäftsbericht Allianz Gruppe 2007 Corporate Governance und Vergütungsbericht In der folgenden Tabelle sind die gesamten festen Vergütungen, Nebenleistungen und jährlichen Boni aufgeführt.",0.8656947612762451
For the 2004 -2006 three-year bonus plan the total amount paid to the Board of Management in 2007 was € 9.7 million.,"Der dem Vorstand im Rahmen des Drei-Jahre-Bonusplans 2004 - 2006 im Jahr 2007 ausgezahlte Gesamtbetrag belief sich auf 9,7 Millionen Euro.",0.9337525963783264
SAR can be exercised once the two-year vesting period has expired on the condition that the Allianz SE stock price is at least 20.0% above the price at which the SAR were granted (strike price).,"Die SAR können nach Ablauf der zweijährigen Sperrfrist ausgeübt werden, vorausgesetzt, der Kurs der Allianz SE Aktie liegt mindestens 20 Prozent über dem Preis, zu dem die SAR ausgegeben wurden (Ausübungspreis).",0.8567713499069214
"Also, the price of the stock must have exceeded the Dow Jones EURO STOXX Price Index (600) over a period of five consecutive trading days at least once during the plan period.",Darüber hinaus muss der Kurs der Aktie während der Laufzeit den Dow Jones EURO STOXX Price Index (600) mindestens einmal während einer Frist von fünf auf- einanderfolgenden Börsentagen übertroffen haben.,0.8925079107284546
Corporate Governance and Remuneration Report Allianz Group Annual Report 2007 [he total remuneration of the Board of Management for iscal year 2007 amounted to € 39 million (2006: € 41 million).,Corporate Governance und Vergütungsbericht Geschäftsbericht Allianz Gruppe 2007 Die Gesamtvergütung des Vorstands im Geschäftsjahr 2007 betrug 39 (2006: 41) Millionen Euro.,0.9315794110298157
"For other cases of early termination of appointment to the Board of Management, service contracts do not contain any special rules.",Für alle weiteren Fälle einer vorzeitigen Beendigung der Vorstandsbestellung enthalten die Dienstverträge der Vor- standsmitglieder keine besonderen Regelungen.,0.8629677891731262
The relevant provisions are contained in § 11 of the Statutes of Allianz SE.,Die entsprechenden Bestimmungen sind § 11 der Satzung der Allianz SE zu entnehmen.,0.8979381322860718
A change of control requires that a shareholder of Allianz SE acting alone or together with other shareholders holds more than 50.0 % of voting rights in Allianz SE.,"Ein Kontrollwechsel setzt voraus, dass ein Aktionär der Allianz SE allein oder zusammenwirkend mit anderen Akti- onären mehr als 50 Prozent der Stimmrechte an der Allianz SE hält.",0.8806986212730408
"If the remaining duration of the service contract is not at least three years at the time of change of control, the lump-sum payment in respect of fixed salary and annual bonus is increased to correspond to a term of three years.","Sofern die restliche Laufzeit des Dienstvertrags zum Zeitpunkt des Kontrollwechsels nicht mindestens drei Jahre beträgt, er- höht sich die Einmalzahlung hinsichtlich der Festvergütung und des Jahresbonus entsprechend einer Laufzeit von drei Jahren.",0.8903490900993347
No additional remuneration is granted to the members of the Nomination Committee.,Mitglieder des Nominierungsausschusses erhalten keine zusätzliche Vergütung.,0.8688700795173645
This sum remains unchanged if several meetings occur on one day or when various meet- ings are held on consecutive days.,"Dieser Betrag bleibt unverändert, wenn an einem Tag mehrere Sitzungen statt- finden oder wenn verschiedene Sitzungen an aufeinander- folgenden Tagen abgehalten werden.",0.9058840870857239
The Group’s earnings-per-share increased by 5.34% com- pared to 2006 and by 96.45% in relation to the financial year 2004.,"Das Konzernergebnis je Aktie ist im Vergleich zum Jahr 2006 um 5,34 Prozent gestiegen, im Vergleich zum Geschäftsjahr 2004 um 96,45 Prozent.",0.8610526323318481
"Peter Kossubek received € 40,000 as mem- ber of the Supervisory Board of Allianz Versicherungs-AG.",Peter Kossubek erhielt 40 000 Euro als Aufsichts- ratsmitglied der Allianz Versicherungs-AG.,0.9497005343437195
"Chaired by Michael Diekmann, this body discusses overall strategic issues at an Allianz Group level.",Unter dem Vorsitz von Michael Diekmann diskutiert dieses Gremium gruppenübergreifende strategische Themen.,0.8547999262809753
"Michael Diekmann, Allianz SE, Munich Vicente Tardío Barutel, Allianz Companía de Seguros y Reaseguros, Barcelona Enrico Cucchiani, Allianz SE, Munich Gary C. Bhojwani, Allianz Life Insurance, Minneapolis William S. Thompson, PIMCO, Newport Beach Werner Zedelius, Allianz SE, Munich Jean-Philippe Thierry, Allianz SE, Munich Wolfram Littich, Allianz Elementar, Vienna Helmut Perlet, Allianz SE, Munich Gerhard Rupprecht, Allianz SE, Munich Herbert Walter, Dresdner Bank, Frankfurt/Main Charles Kavitsky, Allianz of America, Novato Allianz Group Annual Report 2007 International Executive Committee Jay Ralph, Allianz SE, Munich Manfred Knof, Allianz Suisse, Zurich Joachim Faber, Allianz SE, Munich Terry Towell, Allianz Australia, Sydney Axel Theis, Allianz Global Corporate & Specialty, Munich Andrew Torrance, Allianz Cornhill Insurance, London Clement B. Booth, Allianz SE, Munich Maximilian Zimmerer, Allianz Deutschland AG, Munich Paul Achleitner, Allianz SE, Munich Markus Rieß, Allianz Deutschland AG, Munich Oliver Bäte, Allianz SE, Munich Ulrich Rumm, Allianz Deutschland AG, Munich Thomas Pleines, Allianz Deutschland AG, Munich Our goal is to be the most trusted financial services company throughout the world.","Michael Diekmann, Allianz SE, München Vicente Tardío Barutel, Allianz Companía de Seguros y Reaseguros, Barcelona Enrico Cucchiani, Allianz SE, München Gary C. Bhojwani, Allianz Life Insurance, Minneapolis William S. Thompson, PIMCO, Newport Beach Werner Zedelius, Allianz SE, München ?",0.9194762110710144
Through implementation of our “3+One” program we have laid a stable foundation in the past five years for refocusing our operational system.,"Mit der Verwirklichung des 3+Eins-Programms schufen wir in den zurückliegenden fünf Jahren eine stabile Grundlage dafür, unser operatives System neu auszurichten.",0.9216863512992859
– We believe we can serve our shareholders best by making our customers the focus of our work.,"– Wir glauben, unseren Aktionären am besten dadurch zu dienen, dass wir unsere Kunden in den Mittelpunkt unse- rer Arbeit stellen.",0.8790303468704224
– Our sustainability initiative is now in its fourth year and has made a substantial contribution to the operational excellence of almost all our insurance companies.,"– Unsere Nachhaltigkeitsinitiative geht nun ins vierte Jahr und hat wesentlich dazu beigetragen, dass heute fast alle unsere Versicherungsgesellschaften operativ sehr gut da- stehen.",0.9259533286094666
"Its objective was to identify and implement first-class solu- tions throughout the Group in terms of product range, processes and service in the insurance business and to oblige all companies to achieve the highest standards.","Sie hatte zum Ziel, gruppenweit nach erstklassi- gen Lösungen bei Produktangebot, Prozessen und Service im Versicherungsgeschäft zu forschen und den jeweils höchsten Allianz Standard in allen Gesellschaften verbind- lich einzuführen.",0.8601889610290527
